clip,feature_path,label_path
1Politician_id3_Boebert_vid1_000,data/features/1Politician_id3_Boebert_vid1_000.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_000.csv
1Politician_id3_Boebert_vid1_001,data/features/1Politician_id3_Boebert_vid1_001.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_001.csv
1Politician_id3_Boebert_vid1_002,data/features/1Politician_id3_Boebert_vid1_002.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_002.csv
1Politician_id3_Boebert_vid1_003,data/features/1Politician_id3_Boebert_vid1_003.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_003.csv
1Politician_id3_Boebert_vid1_004,data/features/1Politician_id3_Boebert_vid1_004.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_004.csv
1Politician_id3_Boebert_vid1_005,data/features/1Politician_id3_Boebert_vid1_005.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_005.csv
1Politician_id3_Boebert_vid1_006,data/features/1Politician_id3_Boebert_vid1_006.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_006.csv
1Politician_id3_Boebert_vid1_007,data/features/1Politician_id3_Boebert_vid1_007.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_007.csv
1Politician_id3_Boebert_vid1_008,data/features/1Politician_id3_Boebert_vid1_008.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_008.csv
1Politician_id3_Boebert_vid1_009,data/features/1Politician_id3_Boebert_vid1_009.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_009.csv
1Politician_id3_Boebert_vid1_010,data/features/1Politician_id3_Boebert_vid1_010.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_010.csv
1Politician_id3_Boebert_vid1_011,data/features/1Politician_id3_Boebert_vid1_011.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_011.csv
1Politician_id3_Boebert_vid1_012,data/features/1Politician_id3_Boebert_vid1_012.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_012.csv
1Politician_id3_Boebert_vid1_013,data/features/1Politician_id3_Boebert_vid1_013.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_013.csv
1Politician_id3_Boebert_vid1_014,data/features/1Politician_id3_Boebert_vid1_014.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_014.csv
1Politician_id3_Boebert_vid1_015,data/features/1Politician_id3_Boebert_vid1_015.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_015.csv
1Politician_id3_Boebert_vid1_016,data/features/1Politician_id3_Boebert_vid1_016.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_016.csv
1Politician_id3_Boebert_vid1_017,data/features/1Politician_id3_Boebert_vid1_017.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_017.csv
1Politician_id3_Boebert_vid1_018,data/features/1Politician_id3_Boebert_vid1_018.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_018.csv
1Politician_id3_Boebert_vid1_019,data/features/1Politician_id3_Boebert_vid1_019.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_019.csv
1Politician_id3_Boebert_vid1_020,data/features/1Politician_id3_Boebert_vid1_020.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_020.csv
1Politician_id3_Boebert_vid1_021,data/features/1Politician_id3_Boebert_vid1_021.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_021.csv
1Politician_id3_Boebert_vid1_022,data/features/1Politician_id3_Boebert_vid1_022.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_022.csv
1Politician_id3_Boebert_vid1_023,data/features/1Politician_id3_Boebert_vid1_023.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_023.csv
1Politician_id3_Boebert_vid1_024,data/features/1Politician_id3_Boebert_vid1_024.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_024.csv
1Politician_id3_Boebert_vid1_025,data/features/1Politician_id3_Boebert_vid1_025.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_025.csv
1Politician_id3_Boebert_vid1_026,data/features/1Politician_id3_Boebert_vid1_026.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_026.csv
1Politician_id3_Boebert_vid1_027,data/features/1Politician_id3_Boebert_vid1_027.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_027.csv
1Politician_id3_Boebert_vid1_028,data/features/1Politician_id3_Boebert_vid1_028.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_028.csv
1Politician_id3_Boebert_vid1_029,data/features/1Politician_id3_Boebert_vid1_029.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_029.csv
1Politician_id3_Boebert_vid1_030,data/features/1Politician_id3_Boebert_vid1_030.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_030.csv
1Politician_id3_Boebert_vid1_031,data/features/1Politician_id3_Boebert_vid1_031.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_031.csv
1Politician_id3_Boebert_vid1_032,data/features/1Politician_id3_Boebert_vid1_032.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_032.csv
1Politician_id3_Boebert_vid1_033,data/features/1Politician_id3_Boebert_vid1_033.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_033.csv
1Politician_id3_Boebert_vid1_034,data/features/1Politician_id3_Boebert_vid1_034.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_034.csv
1Politician_id3_Boebert_vid1_035,data/features/1Politician_id3_Boebert_vid1_035.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_035.csv
1Politician_id3_Boebert_vid1_036,data/features/1Politician_id3_Boebert_vid1_036.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_036.csv
1Politician_id3_Boebert_vid1_037,data/features/1Politician_id3_Boebert_vid1_037.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_037.csv
1Politician_id3_Boebert_vid1_038,data/features/1Politician_id3_Boebert_vid1_038.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_038.csv
1Politician_id3_Boebert_vid1_039,data/features/1Politician_id3_Boebert_vid1_039.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_039.csv
1Politician_id3_Boebert_vid1_040,data/features/1Politician_id3_Boebert_vid1_040.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_040.csv
1Politician_id3_Boebert_vid1_041,data/features/1Politician_id3_Boebert_vid1_041.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_041.csv
1Politician_id3_Boebert_vid1_042,data/features/1Politician_id3_Boebert_vid1_042.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_042.csv
1Politician_id3_Boebert_vid1_043,data/features/1Politician_id3_Boebert_vid1_043.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_043.csv
1Politician_id3_Boebert_vid1_044,data/features/1Politician_id3_Boebert_vid1_044.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_044.csv
1Politician_id3_Boebert_vid1_045,data/features/1Politician_id3_Boebert_vid1_045.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_045.csv
1Politician_id3_Boebert_vid1_046,data/features/1Politician_id3_Boebert_vid1_046.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_046.csv
1Politician_id3_Boebert_vid1_047,data/features/1Politician_id3_Boebert_vid1_047.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_047.csv
1Politician_id3_Boebert_vid1_048,data/features/1Politician_id3_Boebert_vid1_048.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_048.csv
1Politician_id3_Boebert_vid1_049,data/features/1Politician_id3_Boebert_vid1_049.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_049.csv
1Politician_id3_Boebert_vid1_050,data/features/1Politician_id3_Boebert_vid1_050.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_050.csv
1Politician_id3_Boebert_vid1_051,data/features/1Politician_id3_Boebert_vid1_051.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_051.csv
1Politician_id3_Boebert_vid1_052,data/features/1Politician_id3_Boebert_vid1_052.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_052.csv
1Politician_id3_Boebert_vid1_053,data/features/1Politician_id3_Boebert_vid1_053.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_053.csv
1Politician_id3_Boebert_vid1_054,data/features/1Politician_id3_Boebert_vid1_054.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_054.csv
1Politician_id3_Boebert_vid1_055,data/features/1Politician_id3_Boebert_vid1_055.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_055.csv
1Politician_id3_Boebert_vid1_056,data/features/1Politician_id3_Boebert_vid1_056.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_056.csv
1Politician_id3_Boebert_vid1_057,data/features/1Politician_id3_Boebert_vid1_057.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_057.csv
1Politician_id3_Boebert_vid1_058,data/features/1Politician_id3_Boebert_vid1_058.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_058.csv
1Politician_id3_Boebert_vid1_059,data/features/1Politician_id3_Boebert_vid1_059.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_059.csv
1Politician_id3_Boebert_vid1_060,data/features/1Politician_id3_Boebert_vid1_060.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_060.csv
1Politician_id3_Boebert_vid1_061,data/features/1Politician_id3_Boebert_vid1_061.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_061.csv
1Politician_id3_Boebert_vid1_062,data/features/1Politician_id3_Boebert_vid1_062.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_062.csv
1Politician_id3_Boebert_vid1_063,data/features/1Politician_id3_Boebert_vid1_063.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_063.csv
1Politician_id3_Boebert_vid1_064,data/features/1Politician_id3_Boebert_vid1_064.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_064.csv
1Politician_id3_Boebert_vid1_065,data/features/1Politician_id3_Boebert_vid1_065.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_065.csv
1Politician_id3_Boebert_vid1_066,data/features/1Politician_id3_Boebert_vid1_066.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_066.csv
1Politician_id3_Boebert_vid1_067,data/features/1Politician_id3_Boebert_vid1_067.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_067.csv
1Politician_id3_Boebert_vid1_068,data/features/1Politician_id3_Boebert_vid1_068.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_068.csv
1Politician_id3_Boebert_vid1_069,data/features/1Politician_id3_Boebert_vid1_069.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_069.csv
1Politician_id3_Boebert_vid1_070,data/features/1Politician_id3_Boebert_vid1_070.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_070.csv
1Politician_id3_Boebert_vid1_071,data/features/1Politician_id3_Boebert_vid1_071.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_071.csv
1Politician_id3_Boebert_vid1_072,data/features/1Politician_id3_Boebert_vid1_072.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_072.csv
1Politician_id3_Boebert_vid1_073,data/features/1Politician_id3_Boebert_vid1_073.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_073.csv
1Politician_id3_Boebert_vid1_074,data/features/1Politician_id3_Boebert_vid1_074.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_074.csv
1Politician_id3_Boebert_vid1_075,data/features/1Politician_id3_Boebert_vid1_075.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_075.csv
1Politician_id3_Boebert_vid1_076,data/features/1Politician_id3_Boebert_vid1_076.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_076.csv
1Politician_id3_Boebert_vid1_077,data/features/1Politician_id3_Boebert_vid1_077.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_077.csv
1Politician_id3_Boebert_vid1_078,data/features/1Politician_id3_Boebert_vid1_078.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_078.csv
1Politician_id3_Boebert_vid1_079,data/features/1Politician_id3_Boebert_vid1_079.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_079.csv
1Politician_id3_Boebert_vid1_080,data/features/1Politician_id3_Boebert_vid1_080.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_080.csv
1Politician_id3_Boebert_vid1_081,data/features/1Politician_id3_Boebert_vid1_081.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_081.csv
1Politician_id3_Boebert_vid1_082,data/features/1Politician_id3_Boebert_vid1_082.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_082.csv
1Politician_id3_Boebert_vid1_083,data/features/1Politician_id3_Boebert_vid1_083.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_083.csv
1Politician_id3_Boebert_vid1_084,data/features/1Politician_id3_Boebert_vid1_084.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_084.csv
1Politician_id3_Boebert_vid1_085,data/features/1Politician_id3_Boebert_vid1_085.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_085.csv
1Politician_id3_Boebert_vid1_086,data/features/1Politician_id3_Boebert_vid1_086.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_086.csv
1Politician_id3_Boebert_vid1_087,data/features/1Politician_id3_Boebert_vid1_087.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_087.csv
1Politician_id3_Boebert_vid1_088,data/features/1Politician_id3_Boebert_vid1_088.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_088.csv
1Politician_id3_Boebert_vid1_089,data/features/1Politician_id3_Boebert_vid1_089.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_089.csv
1Politician_id3_Boebert_vid1_090,data/features/1Politician_id3_Boebert_vid1_090.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_090.csv
1Politician_id3_Boebert_vid1_091,data/features/1Politician_id3_Boebert_vid1_091.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_091.csv
1Politician_id3_Boebert_vid1_092,data/features/1Politician_id3_Boebert_vid1_092.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_092.csv
1Politician_id3_Boebert_vid1_093,data/features/1Politician_id3_Boebert_vid1_093.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_093.csv
1Politician_id3_Boebert_vid1_094,data/features/1Politician_id3_Boebert_vid1_094.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_094.csv
1Politician_id3_Boebert_vid1_095,data/features/1Politician_id3_Boebert_vid1_095.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_095.csv
1Politician_id3_Boebert_vid1_096,data/features/1Politician_id3_Boebert_vid1_096.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_096.csv
1Politician_id3_Boebert_vid1_097,data/features/1Politician_id3_Boebert_vid1_097.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_097.csv
1Politician_id3_Boebert_vid1_098,data/features/1Politician_id3_Boebert_vid1_098.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_098.csv
1Politician_id3_Boebert_vid1_099,data/features/1Politician_id3_Boebert_vid1_099.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_099.csv
1Politician_id3_Boebert_vid1_100,data/features/1Politician_id3_Boebert_vid1_100.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_100.csv
1Politician_id3_Boebert_vid1_101,data/features/1Politician_id3_Boebert_vid1_101.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_101.csv
1Politician_id3_Boebert_vid1_102,data/features/1Politician_id3_Boebert_vid1_102.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_102.csv
1Politician_id3_Boebert_vid1_103,data/features/1Politician_id3_Boebert_vid1_103.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_103.csv
1Politician_id3_Boebert_vid1_104,data/features/1Politician_id3_Boebert_vid1_104.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_104.csv
1Politician_id3_Boebert_vid1_105,data/features/1Politician_id3_Boebert_vid1_105.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_105.csv
1Politician_id3_Boebert_vid1_106,data/features/1Politician_id3_Boebert_vid1_106.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_106.csv
1Politician_id3_Boebert_vid1_107,data/features/1Politician_id3_Boebert_vid1_107.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_107.csv
1Politician_id3_Boebert_vid1_108,data/features/1Politician_id3_Boebert_vid1_108.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_108.csv
1Politician_id3_Boebert_vid1_109,data/features/1Politician_id3_Boebert_vid1_109.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_109.csv
1Politician_id3_Boebert_vid1_110,data/features/1Politician_id3_Boebert_vid1_110.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_110.csv
1Politician_id3_Boebert_vid1_111,data/features/1Politician_id3_Boebert_vid1_111.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_111.csv
1Politician_id3_Boebert_vid1_112,data/features/1Politician_id3_Boebert_vid1_112.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_112.csv
1Politician_id3_Boebert_vid1_113,data/features/1Politician_id3_Boebert_vid1_113.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_113.csv
1Politician_id3_Boebert_vid1_114,data/features/1Politician_id3_Boebert_vid1_114.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_114.csv
1Politician_id3_Boebert_vid1_115,data/features/1Politician_id3_Boebert_vid1_115.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_115.csv
1Politician_id3_Boebert_vid1_116,data/features/1Politician_id3_Boebert_vid1_116.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_116.csv
1Politician_id3_Boebert_vid1_117,data/features/1Politician_id3_Boebert_vid1_117.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_117.csv
1Politician_id3_Boebert_vid1_118,data/features/1Politician_id3_Boebert_vid1_118.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_118.csv
1Politician_id3_Boebert_vid1_119,data/features/1Politician_id3_Boebert_vid1_119.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_119.csv
1Politician_id3_Boebert_vid1_120,data/features/1Politician_id3_Boebert_vid1_120.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_120.csv
1Politician_id3_Boebert_vid1_121,data/features/1Politician_id3_Boebert_vid1_121.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_121.csv
1Politician_id3_Boebert_vid1_122,data/features/1Politician_id3_Boebert_vid1_122.mp4_features.npy,data/labels/1Politician_id3_Boebert_vid1_122.csv
2Clinician_id1_vid1_000,data/features/2Clinician_id1_vid1_000.mp4_features.npy,data/labels/2Clinician_id1_vid1_000.csv
2Clinician_id1_vid1_001,data/features/2Clinician_id1_vid1_001.mp4_features.npy,data/labels/2Clinician_id1_vid1_001.csv
2Clinician_id1_vid1_002,data/features/2Clinician_id1_vid1_002.mp4_features.npy,data/labels/2Clinician_id1_vid1_002.csv
2Clinician_id1_vid1_003,data/features/2Clinician_id1_vid1_003.mp4_features.npy,data/labels/2Clinician_id1_vid1_003.csv
2Clinician_id1_vid1_004,data/features/2Clinician_id1_vid1_004.mp4_features.npy,data/labels/2Clinician_id1_vid1_004.csv
2Clinician_id1_vid1_005,data/features/2Clinician_id1_vid1_005.mp4_features.npy,data/labels/2Clinician_id1_vid1_005.csv
2Clinician_id1_vid1_006,data/features/2Clinician_id1_vid1_006.mp4_features.npy,data/labels/2Clinician_id1_vid1_006.csv
2Clinician_id1_vid1_007,data/features/2Clinician_id1_vid1_007.mp4_features.npy,data/labels/2Clinician_id1_vid1_007.csv
2Clinician_id1_vid1_008,data/features/2Clinician_id1_vid1_008.mp4_features.npy,data/labels/2Clinician_id1_vid1_008.csv
2Clinician_id1_vid1_009,data/features/2Clinician_id1_vid1_009.mp4_features.npy,data/labels/2Clinician_id1_vid1_009.csv
2Clinician_id1_vid1_010,data/features/2Clinician_id1_vid1_010.mp4_features.npy,data/labels/2Clinician_id1_vid1_010.csv
2Clinician_id1_vid1_011,data/features/2Clinician_id1_vid1_011.mp4_features.npy,data/labels/2Clinician_id1_vid1_011.csv
2Clinician_id1_vid1_012,data/features/2Clinician_id1_vid1_012.mp4_features.npy,data/labels/2Clinician_id1_vid1_012.csv
2Clinician_id1_vid1_013,data/features/2Clinician_id1_vid1_013.mp4_features.npy,data/labels/2Clinician_id1_vid1_013.csv
2Clinician_id1_vid1_014,data/features/2Clinician_id1_vid1_014.mp4_features.npy,data/labels/2Clinician_id1_vid1_014.csv
2Clinician_id1_vid1_015,data/features/2Clinician_id1_vid1_015.mp4_features.npy,data/labels/2Clinician_id1_vid1_015.csv
2Clinician_id1_vid1_016,data/features/2Clinician_id1_vid1_016.mp4_features.npy,data/labels/2Clinician_id1_vid1_016.csv
2Clinician_id1_vid1_017,data/features/2Clinician_id1_vid1_017.mp4_features.npy,data/labels/2Clinician_id1_vid1_017.csv
2Clinician_id1_vid1_018,data/features/2Clinician_id1_vid1_018.mp4_features.npy,data/labels/2Clinician_id1_vid1_018.csv
2Clinician_id1_vid1_019,data/features/2Clinician_id1_vid1_019.mp4_features.npy,data/labels/2Clinician_id1_vid1_019.csv
2Clinician_id1_vid1_020,data/features/2Clinician_id1_vid1_020.mp4_features.npy,data/labels/2Clinician_id1_vid1_020.csv
2Clinician_id1_vid1_021,data/features/2Clinician_id1_vid1_021.mp4_features.npy,data/labels/2Clinician_id1_vid1_021.csv
2Clinician_id1_vid1_022,data/features/2Clinician_id1_vid1_022.mp4_features.npy,data/labels/2Clinician_id1_vid1_022.csv
2Clinician_id1_vid1_023,data/features/2Clinician_id1_vid1_023.mp4_features.npy,data/labels/2Clinician_id1_vid1_023.csv
2Clinician_id1_vid1_024,data/features/2Clinician_id1_vid1_024.mp4_features.npy,data/labels/2Clinician_id1_vid1_024.csv
2Clinician_id1_vid1_025,data/features/2Clinician_id1_vid1_025.mp4_features.npy,data/labels/2Clinician_id1_vid1_025.csv
2Clinician_id1_vid1_026,data/features/2Clinician_id1_vid1_026.mp4_features.npy,data/labels/2Clinician_id1_vid1_026.csv
2Clinician_id1_vid1_027,data/features/2Clinician_id1_vid1_027.mp4_features.npy,data/labels/2Clinician_id1_vid1_027.csv
2Clinician_id1_vid1_028,data/features/2Clinician_id1_vid1_028.mp4_features.npy,data/labels/2Clinician_id1_vid1_028.csv
2Clinician_id1_vid1_029,data/features/2Clinician_id1_vid1_029.mp4_features.npy,data/labels/2Clinician_id1_vid1_029.csv
2Clinician_id1_vid1_030,data/features/2Clinician_id1_vid1_030.mp4_features.npy,data/labels/2Clinician_id1_vid1_030.csv
2Clinician_id1_vid1_031,data/features/2Clinician_id1_vid1_031.mp4_features.npy,data/labels/2Clinician_id1_vid1_031.csv
2Clinician_id1_vid1_032,data/features/2Clinician_id1_vid1_032.mp4_features.npy,data/labels/2Clinician_id1_vid1_032.csv
2Clinician_id1_vid1_033,data/features/2Clinician_id1_vid1_033.mp4_features.npy,data/labels/2Clinician_id1_vid1_033.csv
2Clinician_id1_vid1_034,data/features/2Clinician_id1_vid1_034.mp4_features.npy,data/labels/2Clinician_id1_vid1_034.csv
2Clinician_id1_vid1_035,data/features/2Clinician_id1_vid1_035.mp4_features.npy,data/labels/2Clinician_id1_vid1_035.csv
2Clinician_id1_vid1_036,data/features/2Clinician_id1_vid1_036.mp4_features.npy,data/labels/2Clinician_id1_vid1_036.csv
